1;3S MOTORS;Akwa;DOUALA;;696068376;20/01/2020;CM403801;iWL220;IWL221-01T1387A;13274WL20937746;13274WL20937803;ORANGE;8923.7021.2051.2218.2324
129;CAMTEL BIYEMASSI;BIYEMASSI;YAOUNDE;TABI SANDRINE;222317783;30/01/2020;CM813501;IWL220;IWL221-01T1387A;13274WL20937002;14142WL21769135;ORANGE;8923.7021.7042.8317.0268
130;CAMTEL CTPHONE;Boulevard 20 mai;YAOUNDE;MENI ASSOUM;;29/01/2020;CM813701;IWL220;IWL221-01T1387A;14142WL21768176;14232WL22049830;ORANGE;8923.7021.5043.9692.4605
131;CAMTEL JAMOT;DRAGAGE;YAOUNDE;KOURYANA;243250739;13/02/2020;CM813901;IWL220;IWL221-01T1387A;14142WL21768216;14232WL22049998;ORANGE;8923.7021.5043.9692.4801
132;CAMTEL MVAN;MVAN;YAOUNDE;EBOUTOU SEGY;243026424;15/01/2020;CM814201;IWL220;IWL221-01T1387A;14241WL22076233;;ORANGE;8923.7021.5043.9692.4779
133;CAMTEL NGOUSSO;NGOUSSO;YAOUNDE;MISSONGUI;;28/01/2020;CM814301;IWL220;IWL221-01T1387A;13273WL20936356;13274WL20937774;ORANGE;8923.7021.5043.9692.4761
134;CAMTEL NKOLBISSON;NKOLBISSON;YAOUNDE;MBAZOA VIVIANE;;31/01/2020;CM814401;IWL220;IWL221-01T1387A;13274WL20937575;14235WL22060441;ORANGE;8923.7021.5043.9692.4753
135;CAMTEL NKOMO;NKOMO;YAOUNDE;NNOH JEANNE;222304319;06/02/2020;CM814501;IWL220;IWL221-01T1387A;13084WL20338387;13274WL20937819;ORANGE;8923.7021.5043.9692.4746
136;CANAL PLUS;AKWA;DOUALA;SEUKAP JUDITH;696124429;27/01/2020;CM580001;IWL220;IWL221-01T1387A;14241WL22076216;14139WL21756389;ORANGE;8923.7021.4013.8382.5911
137;CANAL PLUS;Bonamoussadi;DOUALA;ABEKE Niquése;699521178;13/01/2020;CM580002;iWL220;IWL221-01T2194A;17072WL25890043;;BICS;8932.0410.0300.0109.8406
138;CANAL PLUS;Bonaberi (Ancienne route);DOUALA;;694210907;07/01/2020;CM580003;iWL220;IWL221-01T2194A;17073WL25896610;;ORANGE;
139;CANAL PLUS;MARCHE Central;YAOUNDE;DJIKE LYNDA;696672949;24/01/2020;CM590001;IWL220;IWL221-01T1387A;14130WL21726075;15281WL23607303;ORANGE;8923.7021.4013.9382.5903
140;CARAIB SUD ( SAINT GERMAIN);BONAPRISO;DOUALA;DJOOH SOSSO;;27/01/2020;CM722101;IWL220;IWL221-01T1387A;16212WL2472010;15328WL23794582;ORANGE;8923.7021.2051.2101.2118
141;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852901;Move3500;TWE-31310403C;1,93237E+23;;WIFI/SIERRA;8933.2401.0000.1812.0796
142;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852902;Move3500;TWE-31310403C;1,93157E+23;;WIFI/SIERRA;8933.2401.0000.1812.0770
143;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852903;Move3500;TWE-31310403C;1,93227E+23;;WIFI/SIERRA;8933.2401.0000.1812.0507
144;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852904;Move3500;TWE-31310403C;1,93227E+23;;WIFI/SIERRA;8933.2401.0000.1812.0499
145;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852905;Move3500;TWE-31310403C;1,93237E+23;;WIFI/SIERRA;8933.2401.0000.1812.0457
146;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852906;Move3500;TWE-31310403C;1,93237E+23;;WIFI/SIERRA;8933.2401.0000.1812.0432
147;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852907;Move3500;TWE-31310403C;1,93227E+23;;WIFI/SIERRA;8933.2401.0000.1812.0804
148;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852908;Move3500;TWE-31310403C;1,93237E+23;;WIFI/SIERRA;8933.2401.0000.1812.0929
149;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852909;Move3500;TWE-31310403C;1,93237E+23;;WIFI/SIERRA;8933.2401.0000.1812.0911
150;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852910;Move3500;TWE-31310403C;1,93227E+23;;WIFI/SIERRA;8933.2401.0000.1812.0903
151;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852911;Move3500;TWE-31310403C;1,93227E+23;;WIFI/SIERRA;8933.2401.0000.1812.0879
152;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852912;Move3500;TWE-31310403C;1,93227E+23;;WIFI/SIERRA;8933.2401.0000.1812.0861
153;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852913;Move3500;TWE-31310403C;1,93227E+23;;WIFI/SIERRA;8933.2401.0000.1812.0853
154;CARREFOUR GRAND MALL;ZONE AEROPORT;DOUALA;LUC DEMEZ;699365817;16/11/2020;CM852914;Move3500;TWE-31310403C;1,93157E+23;;WIFI/SIERRA;8933.2401.0000.1812.0846
155;CASINO BASTOS;Bastos;YAOUNDE;ELIDE LEMDJOU;222201721;07/08/2020;CM400103;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923.7021.4013.8428.5912
156;CASINO BASTOS;Bastos;YAOUNDE;ELIDE LEMDJOU;222201721;07/08/2020;CM400102;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923.7021.4013.8428.6645
157;CASINO BONAPRISO;Bonapriso;DOUALA;TCHEKANGWA Christine;697042061;06/08/2020;CM301201;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6423
158;CASINO BONAPRISO;Bonapriso;DOUALA;TCHEKANGWA Christine;697042061;06/08/2020;CM301202;Move3500;TWE31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.9749
159;CASINO BONAPRISO;Bonapriso;DOUALA;TCHEKANGWA Christine;697042061;06/08/2020;CM301203;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6332
160;CASINO BONAPRISO;Bonapriso;DOUALA;TCHEKANGWA Christine;697042061;06/08/2020;CM301204;Move3500;TWE31310403C;1,93157E+23;;ORANGE;8923,7022,0092,8046,6316
161;CASINO BONAPRISO;Bonapriso;DOUALA;TCHEKANGWA Christine;697042061;06/08/2020;CM301205;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6324
162;CASINO BONAPRISO;Bonapriso;DOUALA;TCHEKANGWA Christine;697042061;06/08/2020;CM301206;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6357
163;CASINO BONAPRISO;Bonapriso;DOUALA;FOUEFACK Yvonne;233427040;06/08/2020;CM301207;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6340
164;CASINO POSTE CENTRALE;Poste Centrale;YAOUNDE;NGO Marie;699434066;07/08/2020;CM300102;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923.7021.7023.8195.6158
165;CASINO POSTE CENTRALE;Poste Centrale;YAOUNDE;NGO Marie;699434066;07/08/2020;CM410002;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6878
166;CASINO POSTE CENTRALE;Poste Centrale;YAOUNDE;NGO Marie;699434066;07/08/2020;CM410003;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6860
167;CASINO POSTE CENTRALE;Poste Centrale;YAOUNDE;NGO Marie;699434066;07/08/2020;CM410004;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6894
168;CASINO POSTE CENTRALE;Poste Centrale;YAOUNDE;NGO Marie;699434066;07/08/2020;CM410005;Move3500;TWE31310403C;1,93157E+23;;ORANGE;8923.7021.2051.2244.3932
169;CASINO POSTE CENTRALE;Poste Centrale;YAOUNDE;NGO Marie;699434066;07/08/2020;CM410006;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6886
170;CASINO POSTE CENTRALE;Poste Centrale;YAOUNDE;NGO Marie;699434066;07/08/2020;CM410007;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923.7021.7023.8195.6182
171;CELIO;Bali;DOUALA;NZIFA Michel;696765274;15/08/2020;CM106801;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923.7021.2051.2244.3866
172;CENTRE AUTO;ELIG ESSONO;YAOUNDE;MEUPIAP CHRISTINE;694051226;21/01/2020;CM849501;IWL220;IWL221-01T1387A;16209WL24743607;;ORANGE;8923.7021.7042.8317.0185
173;CFAO (AVIS);HILTON;YAOUNDE;BAYOKLAG NELLY;697089201;15/01/2020;CM010101;IWL220;IWL221-01T1387A;14241WL22076156;15046WL22060200;ORANGE;8923,7022,0092,8046,6514
174;CFAO EQUIPEMENT (AVIS);AKWA;DOUALA;PK MARIE;695373088;03/02/2020;CM010201;IWL220;IWL221-01T1387A;13273WL20936000;14233WL22050595;ORANGE;8923,7022,0092,8046,6001
175;CHANAS ASSURANCE;DOUALA;DOUALA;MANGA GENEVIEVE;;28/05/2020;CM851004;IWL220;IWL221-01T2194A;17073WL25896591;;SIERRA;8933.2401.0000.0374.4253
176;CHANAS ASSURANCE;GAROUA;GAROUA;MANGA GENEVIEVE;;27/05/2020;CM851005;IWL220;IWL221-01T2194A;17072WL25889852;;SIERRA;8933.2401.0000.0374.4329
177;CHANAS ASSURANCES DOUALA;BONANJO;DOUALA;ZEBAZE JOSUE;699603291;19/02/2020;CM851001;iWL220;IWL221-01T1387A;16209WL24744264;;NEXTTEL;8923.7040.0274.1669.9855
178;CHANAS ASSURANCES DOUALA;AKWA;DOUALA;ELLA ASTRID;699603291;19/02/2020;CM851002;iWL220;IWL221-01T2194A;17072WL25889736;;NEXTTEL;8923.7040.0274.1669.9103
179;CHANAS ASSURANCES YAOUNDE;CAMAIR;YAOUNDE;BAMA BERTRAND;222220011;21/02/2020;CM851003;iWL220;IWL221-01T2194A;17072WL25889738;;SIERRA;8933.2401.0000.0374.4659
180;CHEZ KALHI;BASTOS;YAOUNDE;NJIKE STEPHANE;659310181;16/01/2020;CM847401;IWL220;IWL221-01T2194A;17073WL25896583;;ORANGE;8923,7021,2051,2143,3215
181;CHIC DESIGN (IN HOME DESIGN) ;RD PT BASTOS;YAOUNDE;NONO JEHU;694446170;16/01/2020;CM843001;IWL220;IWL221-01T2194A;17072WL25889924;;ORANGE;8923.7021.8041.8052.4086
182;CHOC ET MOI;BONAPRISO;DOUALA;MPOME RUTH;680008391;24/01/2020;CM846101;IWL220;IWL221-01T2194A;17073WL25896496;;ORANGE;
183;CIGARES BOX ET CLUB;RETRAITE;YAOUNDE;EMBOLO MARIE;658263871;13/01/2020;CM846901;IWL220;IWL221-01T2194A;17073WL25892454;14233WL22052843;ORANGE;8923.7021.4013.9314.3661
184;CIRCLE CLUB;BASTOS;YAOUNDE;TALLA KUENAN;693353505;16/01/2020;CM892701;IWL220;IWL221-01T1387A;15290WL23650078;16209WL24743327;ORANGE;8923.7021.7023.8195.6166
185;CITY SPORT (Destock);Bonapriso;DOUALA;YOUGO T. Jobiane;233434577;07/08/2020;CM103601;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6019
186;CITY SPORT (Destock);Bonapriso;DOUALA;YOUGO T. Jobiane;233434577;07/08/2020;CM106601;Move3500;TWE31310403C;1,93237E+23;;ORANGE; 8923,7022,0092,8046,6622
187;CITY SPORT AKWA;Akwa;DOUALA;NTOTTE;690802342;06/08/2020;CM103602;Move3500;TWE31310403C;1,93237E+23;;NEXTTEL;8923.7040.0274.1669.8717
188;CITY SPORT POSTE CENTRALE;Poste Centrale;YAOUNDE;TAYO MARCEL;222224820;12/08/2020;CM103603;Move3500;TWE31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1811.9038
189;CLENG ( KATIOS) ;MARCHE CENTRAL;YAOUNDE;;;20/12/2019;CM836303;IWL220;IWL221-01T1387A;14135WL21746387;;BICS;8932.0410.0300.0109.8307
190;CLENG SARL;;YAOUNDE;NGUETSA HONORE;694 90 90 31;22/10/2020;CM836304;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0440
191;CLENG SARL (COLISEE);BASTOS;YAOUNDE;S  PAMELA;657777771;22/01/2020;CM836301;IWL220;IWL221-01T1387A;15290WL23649890;15045WL22729627;ORANGE;8923,7021,7042,8317,0441
192;CLINIQUE DE BONAPRISO;BONAPRISO;DOUALA;MOUKELE GUSTAVE;;27/01/2020;CM845301;IWL220;IWL221-01T2194A;17072WL25889201;;ORANGE;
193;CM 237 SARL (OSAF NIGHTCLUB);BONANJO;DOUALA;TIEMGOUM ERIC;696913465;12/02/2020;CM207301;IWL220;IWL221-01T1387A;16211WL24751711;15879WL23597829;ORANGE;8923,7022,0092,8046,6910
194;CMC( MEUBLE BLUE SKY);FEU ROUGE;DOUALA;;698500310;04/02/2020;CM848101;IWL220;IWL221-01T2194A;17073WL25896486;;ORANGE;8923.7021.2051.224
195;COLISEE (SANZA);Etoa Meki;YAOUNDE;Maitre Efala;696656966;10/01/2020;CM836302;IWL220;IWL221-01T1387A;15290WL23649696;15046WL22730960;BICS;8932.0410.0300.0109.8885
196;COMPLEXE KOUOTOU;BASTOS;YAOUNDE;OTTOU LETINA;222211351;21/01/2020;CM845901;IWL220;IWL221-01T2194A;17073WL25896662;;ORANGE;8923.7021.8041.8052.4276
197;COMPLEXE KOUOTOU;BASTOS;YAOUNDE;OTTOU LETINA;222211351;21/01/2020;CM845902;IWL220;IWL221-01T2194A;17073WL25896462;;ORANGE;8923.7021.8041.8652.4227
198;COMPLEXE LA CHAUMIERE;BONAPRISO;DOUALA;NTAMAG MARIE;695734387;04/02/2020;CM204401;IWL220;IWL221-01T1387A;14142WL21768179;15279WL23597717;ORANGE;8923.7021.3103.9176.3092
199;CONFEX OIL;ELIG ESSONO;YAOUNDE;NKADA MOLO;696297931;21/01/2020;CMB39701;IWL220;IWL221-01T1387A;16211WL24753128;;ORANGE;8923.7021.2051.2244.4906
200;DAH KEN SARL (Boulangerie);Bonaberi;DOUALA;MBIAKOP Flaubert;694400962;07/01/2020;CM204501;iWL220;IWL221-01T2194A;17072WL25890253;;ORANGE;8923.7021.2051.2218.2282
201;DAH KEN SARL (Hotel);Bonaberi;DOUALA;MBIAKOP Flaubert;694400962;07/01/2020;CM007501;iWL220;IWL221-01T1387A;15290WL23649729;13275WL20943927;ORANGE;8923.7021.2051.2244.4930
202;DEE LITE ( DEL SEY);BESSEKE;DOUALA;EMONG PAULINE;673683790;17/08/2020;CM842101;Move3500;TWE31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0242
203;DEE LITE SARL  (SPAR) MARCHE CENTRAL;Marche Central, face Djeuga Appart;YAOUNDE;VICKY;674945155;12/08/2020;CM560002;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6852
204;DEE LITE SARL (SPAR);Bonaberi;DOUALA;GARCIANNE EDIMO;-;07/01/2020;CM842105;iCT220;ICT220-11T2221A;13226CT20738024;;ETHERNET;8933.2401.0000.1812.0614
205;DEE LITE SARL (SPAR) AKWA;AKWA;DOUALA;;;17/08/2020;CM842106;Move3500;TWE31310403C;1,93157E+23;;ORANGE;8923,7022,0092,8046,6183
206;DEE LITE SARL (SPAR) AKWA;AKWA;DOUALA;;;17/08/2020;CM842107;Move3500;TWE31310403C;1,93227E+23;;ORANGE;8923,7022,0092,8046,6480
207;DEE LITE SARL (SPAR) AKWA;AKWA;DOUALA;;;17/08/2020;CM842108;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6142
208;DEE LITE SARL (SPAR) BONABERI;Bonaberi;DOUALA;GARCIANNE EDIMO;-;15/08/2020;CM842102;Move3500;TWE31310403C;1,93227E+23;;ORANGE;8923,7021,8041,8052,4458
209;DEE LITE SARL (SPAR) BONABERI;Bonaberi;DOUALA;GARCIANNE EDIMO;-;15/08/2020;CM842103;Move3500;TWE31310403C;1,93227E+23;;ORANGE;8923,7021,4023,9165,0830
210;DEE LITE SARL (SPAR) BONABERI;Bonaberi;DOUALA;GARCIANNE EDIMO;-;15/08/2020;CM842104;Move3500;TWE31310403C;1,93237E+23;;ORANGE;8923,7021,2051,2101,2258
211;DENVER PLAZA HOTEL;Bonamoussadi;DOUALA;-;233478880;10/01/2020;CM004901;IWL220;IWL221-01T1387A;15290WL23650060;15279WL23597000;ORANGE;8923.7021.2051.2182.0622
212;DHL;BALI;DOUALA;;;12/02/2020;CM401001;IWL220;IWL221-01T1387A;15290WL23649801;13274WL20937830;ORANGE;8923.7021.2051.2218.2225
213;DHL YAOUNDE;HIPPODROME;YAOUNDE;PATIENCE;233500900;23/01/2020;CM838901;IWL220;IWL221-01T2194A;17072WL25889420;;ORANGE;8923.7021.2051.2143.6341
214;DIPRESS SARL;MARCHE CENTRAL;YAOUNDE;NOUBISSE Narcisse;693403201;24/01/2020;CM846201;IWL220;IWL221-01T2194A;17072WL25889626;;ORANGE;8923,7021,7023,8195,7057
215;DISTRIBUTION PRESSING;ELIG ESSONO;YAOUNDE;;655365079;17/01/2020;CM838501;IWL220;IWL221-01T2194A;17072WL25889537;;ORANGE;8923.7021.3051.2058.8363
216;DJEUGA APPART;Boulevard 20 mai;YAOUNDE;SOB;693091055;24/01/2020;CM009402;IWL220;IWL221-01T1387A;15290WL23649834;14140WL21757510;ORANGE;8923,7022,0092,8046,6506
217;DOVV BASTOS;Bastos;YAOUNDE;;691090828;14/08/2020;CM107401;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6837
218;DOVV BASTOS;Bastos;YAOUNDE;;691090828;14/08/2020;CM107402;Move3500;TWE-31310403C;1,93157E+23;;ORANGE;8923,7022,0092,8046,6845
219;DOVV CARRIERE;Carriere;YAOUNDE;MANA FRANCK LIONEL;;17/12/2020;CM107412;iWL220;IWL221-01T1387A;16209WL24744209;;ORANGE;8923,7022,0092,8046,6397
220;DOVV ESSOS;ESSOS;YAOUNDE;TIENTCHEU DACKIN;;14/08/2020;CM107403;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6613
221;DOVV ESSOS;ESSOS;YAOUNDE;TIENTCHEU DACKIN;;14/08/2020;CM107404;Move3500;TWE-31310403C;1,93237E+23;;ORANGE;8923,7022,0092,8046,6621
222;DOVV MENDONG;MENDONG;YAOUNDE;NDONKO CARINE;691090758;30/01/2020;CM107407;IWL220;IWL221-01T1387A;14241WL22076542;15045WL22729592;ORANGE;8923,7022,0092,8046,6662
223;DOVV MENDONG;MENDONG;YAOUNDE;NDONKO CARINE;691090758;30/01/2020;CM107408;IWL220;IWL221-01T1387A;14092WL21603652;15045WL22729665;ORANGE;8923.7021.7042.8317.0250
224;DOVV MESSAMENDONGO;MESSAMENDONGO;YAOUNDE;ATEBA JEAN;;13/08/2020;CM107409;Move3500;TWE-31310403C;1,93157E+23;;SIERRA;8933.2401.0000.1812.0333
225;DOVV NKOLBISSON;NKOLBISSON;YAOUNDE;KAMWA MARCEL;690768335;19/08/2020;CM107410;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.0374.4741
226;DOVV TONGOLO;TONGOLO;YAOUNDE;DONGMO LYNDA;222204166;19/08/2020;CM107405;Move3500;TWE-31310403C;1,93237E+23;;BICS;8932.0410.0300.0109.8448
227;DOVV TONGOLO;TONGOLO;YAOUNDE;DONGMO LYNDA;222204166;19/08/2020;CM107406;Move3500;TWE-31310403C;1,93227E+23;;BICS;8932.0410.0300.0109.8141
228;EASY RIDE;BONAPRISO;DOUALA;DOUANLA LAMDO;671984623;03/02/2020;CM849301;IWL220;IWL221-01T1387A;15290WL23649678;14235WL22059245;ORANGE;8923,7022,0092,8046,6068
229;EASY RIDE;BASTOS;YAOUNDE;;690801955;27/01/2020;CM849302;IWL220;IWL221-01T1387A;16111WL24752375;12334WL61331929;ORANGE;8923.7021.8042.8401.4315
230;ECO MARCHE;BASTOS;YAOUNDE;LADA EMMANUEL;691899817;20/01/2020;CM100201;IWL220;IWL221-01T1387A;15287WL23637481;;ORANGE;8923.7021.2051.2101.0344
231;ECO MARCHE DOUALA;Sandaga;DOUALA;OBOLA SAMAK;691776518;30/01/2020;CM101801;IWL220;IWL221-01T1387A;15290WL23649746;15045WL22730510;ORANGE;8923.7021.2051.2101.2142
232;EDONIKA SARL;BONAPRISO;DOUALA;BILOKO MURIELLE;;03/02/2020;CM202401;IWL220;IWL221-01T2194A;17073WL25896609;15328WL23794241;ORANGE;8923.7021.0021.0000.2719
233;ELTA ARG;CAPITOL;YAOUNDE;DELPHINR SANDJO;677933513;24/01/2020;CM403502;IWL220;IWL221-01T1387A;14142WL21768270;14228WL22040068;ORANGE;8923.7021.4023.9112.1295
234;ELTA ARG;WARDA;YAOUNDE;ASOBO SALOMON;222236673;14/02/2020;CM833701;IWL220;IWL221-01T1387A;14142WL21768177;;ORANGE;8923.7021.4093.8404.6595
235;ELTA HRG;Akwa;DOUALA;NGOWO EKEMA Annie;678705089;20/01/2020;CM403501;iWL220;IWL221-01T1387A;16209WL24743184;14237WL22065415;ORANGE;8923,7021,3051,2036,1589
236;EMBOLO SARL;BONAPRISO;DOUALA;YOUMBEM  JAMILA;694361858;24/01/2020;CM305801;IWL220;IWL221-01T1387A;16209WL24743390;;SIERRA;8933.2401.0000.0374.3958
237;ENARD SARL;ODZA;YAOUNDE;ALAIN MALONDO;696720007;15/01/2020;CM835401;IWL220;IWL221-01T1387A;14241WL22070839;16209WL24743309;ORANGE;8923,7022,0092,8046,6654
238;ETS  LA VILLA;DEIDO PLAGE;DOUALA;VINAPON AIMEE;696472450;03/02/2020;CM834001;IWL220;IWL221-01T1387A;14241WL22076833;15279WL23597840;BICS;8932.0410.0300.0109.8380
239;ETS  SHIVA;RUE CEPER;YAOUNDE;SHIVA;674238775;23/01/2020;CM835301;IWL220;IWL221-01T1387A;16209WL24743319;16211WL24756019;ORANGE;8923.7021.0021.0000.2693
240;ETS BOLO;Akwa;DOUALA;N'NANE Manuella Maggy;693799101;17/01/2020;CM982001;iWL220;IWL221-01T1387A;15290WL23649771;16209WL24743406;ORANGE;8323.7021.4093.8428.6892
241;ETS CHEZ CALIXTIE;MARCHE Central;YAOUNDE;;;24/01/2020;CM799801;IWL220;IWL221-01T1387A;13274WL20936965;16164WL24532251;ORANGE;8923.7021.7023.8195.6992
242;ETS DIDIER SHOPPING;CAPITOL;YAOUNDE;KEPSEU MISCADIN;673272146;24/01/2020;CM307001;IWL220;IWL221-01T1387A;14128WL21717476;13274WL20937839;ORANGE;8923.7021.4013.9314.3745
243;ETS HARMONY;BONAPRISO;DOUALA;MANDJONGUI;691644015;27/01/2020;CM302901;IWL220;IWL221-01T1387A;13273WL20936197;;ORANGE;8923.7021.2051.2244.3952
244;ETS LA CANNE A SUCRE;DEIDO;DOUALA;EKWALLA SAMUEL;696003522;12/08/2020;CM798201;Move3500;TWE-31310403C;1,93237E+23;;SIERRA;8933.2401.0000.1812.0754
245;ETS LA CANNE A SUCRE;DEIDO;DOUALA;EKWALLA SAMUEL;696003522;13/03/2020;CM798202;IWL220;IWL221-01T1387A;14142WL21768345;;SIERRA;8933.2401.0000.1812.0747
246;ETS LES GITES ;KRIBI;KRIBI;EKANI SANDRINE;695988831;06/03/2020;CM006501;IWL220;IWL221-01T2194A;17073WL25896526;;ORANGE;8923.7021.2051.2244.4922
247;ETS LES GITES ;KRIBI;KRIBI;EKANI SANDRINE;695988832;06/03/2020;CM204901;IWL220;IWL221-01T2194A;17073WL25896464;;ORANGE;8923.7021.4093.8428.6977
248;ETS MA HOSPITALITY;BONANJO;DOUALA;MISTO TALLA;674440202;06/02/2020;CM845701;IWL220;IWL221-01T1387A;15290WL23650047;;ORANGE;8923.7021.2051.2101.2035
249;ETS MEDARD FRANKY;Avenue Kennedy;YAOUNDE;NDALEU MEDARD;677745091;13/01/2020;CM304501;IWL220;IWL221-01T1387A;14095WL21619735;15151WL23071365;ORANGE;8923.7021.2051.2101.2290
